318.0,338.0
334.0,424.0
532.0,491.0
502.0,484.0
479.0,526.0
537.0,482.0
314.0,482.0
597.0,368.0
376.0,502.0
525.0,359.0
354.0,528.0
370.0,531.0
331.0,346.0
688.0,437.0
481.0,270.0
492.0,543.0
452.0,533.0
715.0,518.0
580.0,484.0
507.0,569.0
499.0,464.0
460.0,478.0
718.0,507.0
363.0,412.0
606.0,360.0
530.0,354.0
648.0,581.0
549.0,454.0
519.0,648.0
515.0,415.0
594.0,528.0
295.0,556.0
699.0,456.0
522.0,527.0
576.0,596.0
286.0,617.0
359.0,555.0
626.0,592.0
794.0,545.0
735.0,542.0
613.0,363.0
442.0,467.0
428.0,533.0
352.0,495.0
539.0,433.0
401.0,517.0
503.0,345.0
567.0,541.0
583.0,624.0
448.0,640.0
613.0,349.0
657.0,629.0
503.0,530.0
389.0,439.0
388.0,489.0
511.0,359.0
571.0,511.0
675.0,486.0
620.0,369.0
703.0,499.0
491.0,519.0
584.0,526.0
499.0,702.0
579.0,483.0
515.0,447.0
484.0,683.0
548.0,494.0
515.0,608.0
396.0,377.0
710.0,473.0
558.0,608.0
459.0,482.0
409.0,410.0
615.0,455.0
407.0,283.0
416.0,554.0
219.0,476.0
672.0,406.0
728.0,458.0
464.0,536.0
695.0,546.0
432.0,558.0
467.0,472.0
693.0,387.0
707.0,565.0
584.0,423.0
519.0,538.0
459.0,460.0
515.0,603.0
390.0,529.0
356.0,529.0
477.0,376.0
607.0,501.0
601.0,358.0
510.0,502.0
505.0,538.0
364.0,506.0
491.0,496.0
543.0,180.0
488.0,550.0
528.0,475.0
565.0,510.0
471.0,407.0
670.0,549.0
516.0,461.0
456.0,518.0
573.0,653.0
649.0,493.0
388.0,412.0
444.0,475.0
598.0,607.0
490.0,505.0
559.0,496.0
544.0,545.0
465.0,448.0
343.0,437.0
446.0,519.0
522.0,463.0
308.0,347.0
395.0,543.0
419.0,545.0
380.0,467.0
474.0,435.0
473.0,309.0
380.0,401.0
641.0,511.0
403.0,677.0
580.0,477.0
562.0,592.0
392.0,723.0
510.0,430.0
482.0,457.0
379.0,402.0
678.0,379.0
454.0,454.0
538.0,430.0
477.0,409.0
651.0,304.0
597.0,407.0
535.0,317.0
505.0,291.0
488.0,572.0
318.0,531.0
477.0,480.0
432.0,547.0
646.0,401.0
600.0,299.0
505.0,610.0
323.0,394.0
429.0,545.0
480.0,719.0
615.0,539.0
542.0,531.0
443.0,529.0
457.0,510.0
556.0,460.0
460.0,538.0
465.0,580.0
727.0,498.0
468.0,611.0
404.0,603.0
557.0,438.0
496.0,565.0
409.0,557.0
420.0,635.0
377.0,499.0
426.0,624.0
462.0,502.0
534.0,569.0
505.0,681.0
387.0,421.0
488.0,370.0
483.0,396.0
500.0,460.0
409.0,548.0
582.0,820.0
457.0,659.0
540.0,608.0
511.0,418.0
385.0,590.0
561.0,658.0
462.0,617.0
604.0,449.0
564.0,458.0
343.0,427.0
558.0,577.0
544.0,455.0
526.0,478.0
298.0,472.0
457.0,413.0
581.0,519.0
440.0,555.0
454.0,554.0
436.0,654.0
529.0,476.0
500.0,488.0
444.0,522.0
434.0,400.0
683.0,255.0
521.0,487.0
535.0,328.0
659.0,592.0
372.0,522.0
652.0,516.0
385.0,446.0
540.0,445.0
362.0,571.0
437.0,475.0
609.0,506.0
445.0,598.0
371.0,544.0
666.0,460.0
672.0,569.0
570.0,728.0
439.0,482.0
448.0,457.0
713.0,551.0
692.0,254.0
501.0,562.0
401.0,380.0
288.0,452.0
525.0,404.0
669.0,513.0
636.0,580.0
544.0,658.0
448.0,462.0
378.0,782.0
522.0,408.0
436.0,697.0
559.0,362.0
409.0,427.0
429.0,489.0
513.0,473.0
487.0,277.0
413.0,509.0
317.0,399.0
425.0,554.0
701.0,579.0
364.0,323.0
471.0,558.0
484.0,475.0
340.0,540.0
558.0,313.0
703.0,469.0
797.0,415.0
371.0,368.0
674.0,592.0
565.0,744.0
286.0,358.0
398.0,495.0
379.0,249.0
367.0,519.0
380.0,786.0
618.0,490.0
688.0,515.0
339.0,496.0
347.0,702.0
615.0,372.0
626.0,601.0
526.0,468.0
376.0,320.0
430.0,433.0
488.0,502.0
387.0,584.0
591.0,452.0
497.0,578.0
597.0,666.0
513.0,527.0
579.0,630.0
696.0,541.0
488.0,476.0
396.0,620.0
325.0,387.0
593.0,318.0
565.0,341.0
521.0,544.0
560.0,615.0
716.0,677.0
404.0,543.0
446.0,564.0
489.0,517.0
506.0,547.0
427.0,441.0
536.0,300.0
412.0,471.0
353.0,553.0
649.0,432.0
395.0,624.0
596.0,630.0
429.0,433.0
551.0,552.0
470.0,531.0
631.0,551.0
434.0,566.0
568.0,442.0
483.0,538.0
500.0,544.0
513.0,498.0
599.0,468.0
547.0,312.0
460.0,479.0
635.0,448.0
451.0,473.0
616.0,592.0
422.0,574.0
459.0,445.0
533.0,487.0
517.0,336.0
366.0,673.0
350.0,312.0
540.0,557.0
694.0,456.0
325.0,591.0
403.0,602.0
487.0,384.0
503.0,596.0
584.0,324.0
353.0,489.0
528.0,538.0
419.0,610.0
439.0,466.0
374.0,379.0
416.0,635.0
536.0,658.0
514.0,400.0
652.0,437.0
476.0,543.0
440.0,328.0
488.0,624.0
566.0,494.0
392.0,561.0
610.0,442.0
698.0,430.0
648.0,558.0
380.0,306.0
527.0,464.0
490.0,568.0
461.0,502.0
522.0,443.0
333.0,420.0
351.0,601.0
530.0,393.0
466.0,614.0
507.0,436.0
435.0,537.0
533.0,449.0
585.0,416.0
528.0,455.0
460.0,529.0
564.0,600.0
541.0,472.0
339.0,442.0
497.0,491.0
556.0,554.0
692.0,588.0
593.0,317.0
337.0,565.0
435.0,657.0
485.0,793.0
638.0,408.0
420.0,304.0
456.0,544.0
514.0,465.0
580.0,366.0
500.0,542.0
627.0,486.0
448.0,558.0
576.0,489.0
350.0,405.0
425.0,483.0
433.0,486.0
455.0,439.0
355.0,354.0
480.0,365.0
439.0,307.0
414.0,595.0
544.0,522.0
556.0,415.0
498.0,439.0
371.0,372.0
466.0,491.0
529.0,482.0
422.0,649.0
765.0,453.0
448.0,552.0
329.0,529.0
534.0,568.0
466.0,391.0
548.0,405.0
472.0,667.0
449.0,539.0
258.0,309.0
682.0,559.0
376.0,640.0
494.0,537.0
482.0,442.0
659.0,691.0
520.0,513.0
501.0,557.0
507.0,693.0
470.0,522.0
538.0,401.0
483.0,498.0
599.0,596.0
268.0,502.0
623.0,460.0
584.0,451.0
409.0,401.0
503.0,458.0
563.0,483.0
550.0,434.0
335.0,363.0
503.0,482.0
480.0,397.0
668.0,586.0
521.0,551.0
385.0,495.0
458.0,305.0
421.0,440.0
544.0,425.0
574.0,560.0
580.0,553.0
399.0,365.0
629.0,516.0
437.0,305.0
483.0,265.0
559.0,327.0
436.0,447.0
587.0,414.0
474.0,556.0
584.0,641.0
591.0,480.0
610.0,561.0
497.0,702.0
470.0,502.0
304.0,522.0
527.0,440.0
694.0,348.0
510.0,401.0
541.0,461.0
467.0,700.0
649.0,532.0
519.0,662.0
682.0,527.0
469.0,317.0
432.0,423.0
515.0,537.0
332.0,583.0
427.0,414.0
371.0,407.0
382.0,454.0
380.0,483.0
608.0,543.0
552.0,309.0
600.0,561.0
533.0,543.0
683.0,553.0
428.0,195.0
383.0,462.0
547.0,292.0
556.0,499.0
403.0,522.0
545.0,496.0
521.0,581.0
403.0,562.0
428.0,655.0
603.0,651.0
416.0,225.0
417.0,586.0
354.0,503.0
565.0,628.0
468.0,477.0
487.0,534.0
305.0,365.0
527.0,534.0
461.0,446.0
400.0,579.0
666.0,530.0
513.0,445.0
688.0,593.0
485.0,350.0
476.0,489.0
394.0,365.0
440.0,515.0
649.0,496.0
439.0,425.0
525.0,717.0
428.0,612.0
557.0,505.0
598.0,626.0
525.0,531.0
353.0,596.0
349.0,691.0
530.0,279.0
574.0,519.0
683.0,594.0
360.0,494.0
556.0,390.0
290.0,512.0
393.0,564.0
458.0,665.0
459.0,453.0
487.0,391.0
443.0,500.0
374.0,444.0
431.0,521.0
497.0,544.0
590.0,423.0
507.0,771.0
546.0,626.0
445.0,565.0
481.0,469.0
417.0,388.0
495.0,586.0
523.0,405.0
542.0,461.0
368.0,512.0
424.0,437.0
524.0,400.0
499.0,529.0
545.0,558.0
616.0,637.0
597.0,495.0
350.0,570.0
520.0,462.0
482.0,499.0
465.0,674.0
502.0,481.0
436.0,514.0
465.0,455.0
511.0,576.0
368.0,541.0
571.0,508.0
533.0,558.0
479.0,538.0
464.0,562.0
481.0,341.0
477.0,519.0
664.0,518.0
716.0,529.0
720.0,458.0
594.0,488.0
578.0,411.0
473.0,388.0
490.0,530.0
660.0,490.0
430.0,545.0
508.0,620.0
396.0,494.0
464.0,514.0
434.0,365.0
331.0,533.0
566.0,582.0
479.0,444.0
424.0,594.0
551.0,476.0
417.0,482.0
521.0,701.0
617.0,578.0
484.0,378.0
290.0,428.0
557.0,603.0
575.0,694.0
606.0,651.0
634.0,454.0
487.0,528.0
578.0,529.0
592.0,389.0
705.0,528.0
374.0,489.0
454.0,276.0
593.0,474.0
338.0,477.0
274.0,532.0
408.0,510.0
468.0,695.0
577.0,491.0
634.0,565.0
497.0,444.0
389.0,567.0
439.0,443.0
725.0,557.0
502.0,512.0
501.0,601.0
469.0,608.0
484.0,444.0
765.0,433.0
500.0,549.0
618.0,568.0
418.0,606.0
429.0,447.0
362.0,302.0
509.0,330.0
478.0,482.0
206.0,440.0
425.0,675.0
452.0,606.0
547.0,635.0
736.0,567.0
531.0,538.0
515.0,400.0
457.0,384.0
622.0,732.0
471.0,382.0
289.0,349.0
330.0,537.0
596.0,501.0
594.0,590.0
504.0,490.0
595.0,513.0
516.0,509.0
404.0,486.0
506.0,464.0
518.0,582.0
479.0,496.0
641.0,499.0
539.0,673.0
597.0,515.0
530.0,554.0
601.0,576.0
722.0,695.0
750.0,670.0
443.0,624.0
479.0,701.0
474.0,548.0
455.0,613.0
514.0,516.0
566.0,552.0
511.0,514.0
640.0,530.0
574.0,659.0
788.0,571.0
544.0,496.0
814.0,706.0
707.0,727.0
409.0,646.0
431.0,742.0
501.0,695.0
658.0,589.0
607.0,498.0
614.0,666.0
781.0,571.0
536.0,302.0
497.0,713.0
765.0,588.0
504.0,518.0
505.0,665.0
639.0,566.0
514.0,631.0
508.0,633.0
418.0,540.0
640.0,558.0
452.0,564.0
515.0,652.0
527.0,535.0
638.0,579.0
436.0,604.0
648.0,423.0
599.0,548.0
645.0,591.0
512.0,467.0
607.0,792.0
671.0,597.0
517.0,342.0
628.0,664.0
458.0,551.0
405.0,646.0
742.0,615.0
630.0,677.0
700.0,710.0
598.0,727.0
385.0,644.0
595.0,469.0
712.0,597.0
551.0,614.0
546.0,635.0
686.0,678.0
558.0,639.0
576.0,627.0
636.0,592.0
618.0,525.0
355.0,710.0
608.0,576.0
641.0,677.0
734.0,749.0
583.0,699.0
570.0,582.0
697.0,523.0
869.0,710.0
583.0,589.0
496.0,590.0
621.0,544.0
598.0,463.0
581.0,542.0
580.0,477.0
579.0,545.0
583.0,574.0
670.0,501.0
556.0,636.0
571.0,528.0
502.0,765.0
803.0,348.0
470.0,546.0
612.0,649.0
703.0,681.0
655.0,711.0
306.0,410.0
639.0,682.0
589.0,544.0
717.0,544.0
520.0,627.0
678.0,483.0
656.0,625.0
507.0,809.0
517.0,478.0
667.0,556.0
692.0,713.0
483.0,450.0
706.0,494.0
632.0,573.0
567.0,562.0
742.0,677.0
732.0,476.0
581.0,665.0
664.0,625.0
565.0,561.0
550.0,634.0
601.0,523.0
624.0,619.0
429.0,628.0
493.0,746.0
462.0,470.0
694.0,494.0
631.0,700.0
610.0,672.0
666.0,644.0
558.0,614.0
611.0,728.0
625.0,588.0
612.0,605.0
726.0,626.0
664.0,540.0
624.0,606.0
608.0,590.0
473.0,541.0
684.0,551.0
578.0,578.0
641.0,587.0
459.0,561.0
626.0,547.0
531.0,601.0
461.0,651.0
549.0,717.0
534.0,592.0
466.0,568.0
462.0,580.0
441.0,773.0
777.0,676.0
430.0,383.0
600.0,603.0
438.0,635.0
581.0,553.0
702.0,328.0
461.0,610.0
508.0,754.0
498.0,538.0
587.0,685.0
662.0,492.0
623.0,681.0
770.0,580.0
620.0,294.0
704.0,586.0
560.0,407.0
643.0,598.0
712.0,500.0
775.0,880.0
535.0,553.0
567.0,374.0
633.0,636.0
468.0,598.0
670.0,628.0
494.0,573.0
670.0,678.0
467.0,552.0
684.0,581.0
464.0,634.0
615.0,581.0
451.0,634.0
549.0,616.0
453.0,585.0
652.0,497.0
565.0,570.0
491.0,625.0
524.0,613.0
571.0,679.0
613.0,659.0
274.0,557.0
714.0,681.0
567.0,386.0
487.0,507.0
553.0,642.0
537.0,721.0
722.0,653.0
457.0,611.0
605.0,617.0
766.0,537.0
465.0,497.0
629.0,566.0
566.0,546.0
701.0,846.0
610.0,646.0
512.0,763.0
549.0,638.0
461.0,527.0
586.0,486.0
510.0,567.0
494.0,646.0
722.0,572.0
467.0,387.0
440.0,597.0
706.0,649.0
633.0,639.0
632.0,724.0
483.0,745.0
577.0,471.0
438.0,622.0
596.0,493.0
709.0,774.0
719.0,673.0
879.0,548.0
530.0,535.0
654.0,498.0
747.0,659.0
611.0,452.0
480.0,590.0
600.0,511.0
730.0,703.0
485.0,589.0
521.0,681.0
664.0,538.0
724.0,545.0
516.0,364.0
738.0,649.0
620.0,554.0
721.0,542.0
481.0,561.0
588.0,604.0
637.0,507.0
697.0,691.0
602.0,721.0
734.0,613.0
519.0,489.0
557.0,578.0
610.0,484.0
617.0,543.0
571.0,523.0
780.0,730.0
678.0,566.0
523.0,505.0
583.0,666.0
559.0,517.0
718.0,645.0
673.0,671.0
708.0,571.0
671.0,567.0
504.0,562.0
646.0,610.0
640.0,533.0
599.0,605.0
564.0,626.0
484.0,511.0
736.0,689.0
549.0,573.0
508.0,629.0
650.0,461.0
534.0,639.0
455.0,611.0
740.0,567.0
577.0,474.0
598.0,691.0
554.0,576.0
665.0,532.0
553.0,737.0
502.0,404.0
692.0,640.0
535.0,534.0
641.0,557.0
471.0,678.0
670.0,495.0
570.0,779.0
595.0,574.0
588.0,669.0
459.0,486.0
543.0,480.0
758.0,400.0
536.0,540.0
812.0,601.0
534.0,731.0
681.0,579.0
505.0,424.0
599.0,589.0
597.0,475.0
379.0,691.0
479.0,607.0
687.0,816.0
609.0,508.0
600.0,433.0
699.0,558.0
343.0,513.0
511.0,569.0
549.0,589.0
735.0,574.0
620.0,712.0
761.0,515.0
748.0,698.0
666.0,763.0
557.0,730.0
672.0,724.0
483.0,649.0
476.0,557.0
491.0,576.0
591.0,633.0
604.0,648.0
603.0,599.0
511.0,678.0
664.0,613.0
459.0,598.0
748.0,674.0
527.0,503.0
547.0,702.0
565.0,446.0
747.0,461.0
655.0,641.0
428.0,725.0
653.0,607.0
703.0,646.0
680.0,459.0
622.0,742.0
597.0,598.0
517.0,750.0
339.0,545.0
543.0,623.0
560.0,584.0
651.0,532.0
495.0,522.0
633.0,594.0
385.0,727.0
646.0,477.0
708.0,687.0
641.0,499.0
475.0,692.0
672.0,763.0
573.0,619.0
546.0,487.0
490.0,553.0
645.0,561.0
593.0,664.0
712.0,635.0
699.0,704.0
356.0,725.0
634.0,513.0
497.0,408.0
478.0,518.0
636.0,670.0
546.0,605.0
605.0,704.0
690.0,678.0
472.0,485.0
841.0,618.0
650.0,741.0
433.0,522.0
502.0,536.0
629.0,382.0
566.0,747.0
725.0,489.0
459.0,482.0
698.0,544.0
735.0,533.0
687.0,481.0
665.0,526.0
599.0,642.0
653.0,721.0
414.0,471.0
644.0,704.0
590.0,540.0
504.0,508.0
535.0,683.0
621.0,719.0
653.0,445.0
486.0,806.0
617.0,596.0
598.0,699.0
500.0,606.0
638.0,613.0
478.0,690.0
583.0,354.0
677.0,374.0
584.0,752.0
590.0,697.0
599.0,552.0
735.0,658.0
668.0,562.0
734.0,602.0
506.0,597.0
521.0,433.0
505.0,552.0
587.0,774.0
712.0,598.0
813.0,617.0
492.0,736.0
548.0,501.0
771.0,667.0
498.0,683.0
549.0,734.0
744.0,486.0
625.0,495.0
551.0,465.0
655.0,576.0
614.0,370.0
612.0,589.0
629.0,636.0
828.0,681.0
637.0,599.0
776.0,746.0
824.0,500.0
454.0,501.0
675.0,772.0
679.0,608.0
635.0,669.0
721.0,737.0
607.0,638.0
566.0,598.0
701.0,610.0
676.0,626.0
639.0,575.0
552.0,504.0
723.0,694.0
599.0,609.0
581.0,630.0
774.0,463.0
583.0,435.0
672.0,820.0
381.0,649.0
642.0,675.0
652.0,612.0
405.0,673.0
531.0,606.0
620.0,619.0
574.0,573.0
647.0,384.0
622.0,663.0
353.0,651.0
616.0,622.0
651.0,446.0
506.0,511.0
595.0,728.0
532.0,517.0
740.0,580.0
674.0,515.0
609.0,536.0
675.0,512.0
613.0,608.0
635.0,642.0
532.0,635.0
644.0,710.0
496.0,566.0
723.0,685.0
858.0,590.0
538.0,572.0
639.0,665.0
620.0,489.0
720.0,554.0
637.0,394.0
544.0,546.0
685.0,567.0
594.0,617.0
720.0,537.0
620.0,554.0
572.0,407.0
633.0,557.0
581.0,611.0
571.0,606.0
688.0,689.0
439.0,565.0
496.0,740.0
446.0,601.0
636.0,620.0
409.0,537.0
594.0,671.0
709.0,839.0
807.0,744.0
625.0,779.0
489.0,776.0
538.0,428.0
521.0,472.0
597.0,615.0
635.0,562.0
369.0,563.0
573.0,583.0
481.0,610.0
673.0,470.0
599.0,600.0
686.0,496.0
600.0,615.0
742.0,424.0
513.0,454.0
617.0,588.0
512.0,536.0
571.0,522.0
467.0,572.0
540.0,559.0
463.0,389.0
527.0,617.0
623.0,713.0
732.0,428.0
681.0,586.0
768.0,675.0
647.0,510.0
700.0,555.0
573.0,444.0
532.0,665.0
361.0,570.0
710.0,647.0
425.0,602.0
678.0,652.0
600.0,464.0
410.0,456.0
711.0,693.0
463.0,659.0
540.0,482.0
461.0,563.0
599.0,584.0
605.0,599.0
507.0,515.0
495.0,467.0
535.0,724.0
550.0,777.0
621.0,750.0
601.0,599.0
581.0,483.0
481.0,637.0
542.0,596.0
634.0,473.0
610.0,535.0
445.0,523.0
488.0,643.0
581.0,712.0
606.0,562.0
497.0,354.0
505.0,456.0
562.0,795.0
534.0,703.0
633.0,554.0
495.0,629.0
559.0,494.0
536.0,706.0
768.0,702.0
817.0,611.0
644.0,559.0
696.0,705.0
723.0,752.0
755.0,620.0
543.0,471.0
556.0,573.0
609.0,586.0
606.0,768.0
746.0,751.0
636.0,772.0
479.0,518.0
489.0,613.0
634.0,658.0
674.0,756.0
480.0,718.0
679.0,528.0
686.0,693.0
614.0,365.0
549.0,652.0
631.0,736.0
602.0,621.0
548.0,547.0
670.0,665.0
667.0,535.0
542.0,708.0
567.0,638.0
356.0,630.0
554.0,663.0
488.0,557.0
571.0,573.0
753.0,708.0
753.0,674.0
582.0,414.0
770.0,466.0
715.0,700.0
724.0,721.0
568.0,413.0
547.0,707.0
367.0,729.0
634.0,717.0
712.0,550.0
431.0,594.0
521.0,793.0
632.0,597.0
581.0,583.0
542.0,516.0
578.0,649.0
602.0,502.0
584.0,676.0
382.0,639.0
509.0,527.0
516.0,726.0
427.0,620.0
607.0,427.0
534.0,723.0
710.0,745.0
758.0,713.0
608.0,584.0
541.0,750.0
583.0,799.0
491.0,637.0
506.0,496.0
664.0,626.0
524.0,652.0
532.0,675.0
575.0,769.0
409.0,715.0
581.0,579.0
644.0,647.0
650.0,622.0
663.0,525.0
643.0,633.0
598.0,570.0
502.0,695.0
722.0,571.0
469.0,687.0
531.0,531.0
613.0,402.0
573.0,476.0
726.0,633.0
907.0,593.0
771.0,597.0
703.0,494.0
444.0,519.0
611.0,762.0
649.0,463.0
596.0,527.0
560.0,629.0
524.0,621.0
529.0,494.0
685.0,584.0
583.0,484.0
401.0,705.0
526.0,556.0
435.0,702.0
585.0,768.0
765.0,575.0
646.0,522.0
801.0,517.0
623.0,657.0
708.0,707.0
843.0,428.0
623.0,601.0
678.0,520.0
546.0,577.0
649.0,601.0
659.0,625.0
451.0,711.0
604.0,604.0
648.0,595.0
420.0,768.0
712.0,504.0
519.0,396.0
602.0,641.0
512.0,753.0
577.0,529.0
564.0,475.0
586.0,712.0
662.0,366.0
523.0,593.0
566.0,625.0
652.0,597.0
587.0,632.0
516.0,698.0
683.0,793.0
649.0,683.0
562.0,569.0
756.0,637.0
605.0,766.0
677.0,606.0
400.0,535.0
631.0,565.0
606.0,567.0
609.0,497.0
637.0,617.0
616.0,613.0
736.0,429.0
784.0,601.0
780.0,587.0
520.0,476.0
532.0,480.0
623.0,666.0
598.0,731.0
817.0,577.0
445.0,958.0
633.0,357.0
644.0,581.0
503.0,629.0
613.0,464.0
484.0,864.0
573.0,580.0
603.0,667.0
624.0,691.0
573.0,652.0
527.0,534.0
560.0,557.0
485.0,428.0
635.0,503.0
820.0,638.0
444.0,581.0
589.0,516.0
627.0,593.0
516.0,546.0
509.0,533.0
722.0,602.0
403.0,756.0
597.0,646.0
581.0,759.0
667.0,550.0
732.0,714.0
530.0,456.0
605.0,493.0
573.0,691.0
514.0,626.0
637.0,425.0
754.0,574.0
752.0,561.0
590.0,528.0
616.0,564.0
566.0,571.0
379.0,466.0
511.0,513.0
667.0,762.0
